4.028817,/files/files/382/V3DB42.pdf,V3DB42.pdf
3.046133,/files/files/386/JZL804.pdf,JZL804.pdf
8.777843,/files/files/387/GYJD57.pdf,GYJD57.pdf
3.263211,/files/files/400/JQGO36.pdf,JQGO36.pdf
4.338098,/files/files/403/QMQR54.pdf,QMQR54.pdf
4.488892,/files/files/404/DQ4L58.pdf,DQ4L58.pdf
